x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1.0,0.34193,0.0,2.1,1.44,30.0,10.34698,8.0,67.8,40.937999999999995,84.0,30.457620000000002,15.0,219.3,103.9599
1.0,0.33732,0.0,2.1,1.4746,30.0,10.35159,8.0,67.8,40.90339999999999,84.0,30.457620000000002,15.0,219.3,103.9599
1.0,0.54552,0.0,2.2,1.1088,0.0,0.0,0.0,0.0,0.0,114.0,40.60101,23.0,287.0,145.22910000000002
1.0,0.36996,1.0,1.9,1.33,5.0,1.7976800000000002,0.0,15.100000000000001,5.5212,109.0,38.97889,22.0,272.20000000000005,139.4867
1.0,0.34483,0.0,3.1,1.1859,5.0,1.82281,1.0,13.9,5.6653,109.0,38.97889,22.0,272.20000000000005,139.4867
1.0,0.404,1.0,2.5,1.1072,3.0,1.47621,2.0,6.0,3.9913,111.0,39.26632000000001,20.0,280.7,141.23940000000002
1.0,0.40975,1.0,2.2,1.2663,3.0,1.47046,2.0,6.300000000000001,3.8322,111.0,39.26632000000001,20.0,280.7,141.23940000000002
1.0,0.52616,0.0,1.9,1.4058,3.0,1.35405,3.0,6.6,3.6927,111.0,39.26632000000001,20.0,280.7,141.23940000000002
1.0,0.5403,1.0,1.9,1.3192,3.0,1.33991,2.0,6.6,3.7793,111.0,39.26632000000001,20.0,280.7,141.23940000000002
1.0,0.36216,0.0,4.0,1.0752,5.0,2.1783099999999997,1.0,13.5,5.7315,109.0,38.60606000000001,22.0,271.69999999999993,139.53119999999998
1.0,0.36412,0.0,3.5,1.0368,5.0,2.1763500000000002,1.0,14.0,5.769900000000001,109.0,38.60606000000001,22.0,271.69999999999993,139.53119999999998
1.0,0.39729,0.0,3.1,1.1286,5.0,2.14318,1.0,14.399999999999999,5.6781,109.0,38.60606000000001,22.0,271.69999999999993,139.53119999999998
1.0,0.39458,0.0,2.7,1.1859,5.0,2.1458899999999996,1.0,14.8,5.6208,109.0,38.60606000000001,22.0,271.69999999999993,139.53119999999998
1.0,0.41667,1.0,2.2,1.2144,5.0,2.1238,0.0,15.3,5.5923,109.0,38.60606000000001,22.0,271.69999999999993,139.53119999999998
1.0,0.60565,0.0,2.0,1.1658,5.0,1.9348199999999998,1.0,15.5,5.6409,109.0,38.60606000000001,22.0,271.69999999999993,139.53119999999998
1.0,0.34969,0.0,3.9,0.9387,2.0,0.81135,0.0,5.800000000000001,2.2346,112.0,39.98549000000001,23.0,279.5,143.1646
1.0,0.3568,0.0,3.2,1.0956,2.0,0.8042400000000001,0.0,6.5,2.0777,112.0,39.98549000000001,23.0,279.5,143.1646
1.0,0.45455,0.0,2.6,1.139,2.0,0.7064900000000001,0.0,7.1,2.0343,112.0,39.98549000000001,23.0,279.5,143.1646
1.0,0.35142,0.0,3.4,1.024,1.0,0.3444,0.0,2.9,1.1926,113.0,40.45071000000001,23.0,282.9,144.12130000000002
1.0,0.3444,0.0,2.9,1.1926,1.0,0.35142,0.0,3.4,1.024,113.0,40.45071000000001,23.0,282.9,144.12130000000002
1.0,0.21236,1.0,2.8,1.3561,3.0,1.09124,3.0,6.3,4.1602,111.0,39.84293000000001,19.0,280.09999999999997,140.8216
1.0,0.22319,1.0,2.9,1.3561,3.0,1.08041,3.0,6.2,4.1602,111.0,39.84293000000001,19.0,280.09999999999997,140.8216
1.0,0.42582,1.0,1.7,1.5048,3.0,0.87778,3.0,7.3999999999999995,4.0115,111.0,39.84293000000001,19.0,280.09999999999997,140.8216
1.0,0.44223,1.0,1.7,1.2993,3.0,0.86137,3.0,7.3999999999999995,4.2170000000000005,111.0,39.84293000000001,19.0,280.09999999999997,140.8216
1.0,0.32119,0.0,2.2,1.2903,1.0,0.22857,0.0,2.2,1.351,113.0,40.59677000000001,23.0,284.79999999999995,143.69660000000002
1.0,0.22857,0.0,2.2,1.351,1.0,0.32119,0.0,2.2,1.2903,113.0,40.59677000000001,23.0,284.79999999999995,143.69660000000002
1.0,0.53458,1.0,2.2,1.173,0.0,0.0,0.0,0.0,0.0,114.0,40.61195,22.0,287.0,145.1649
1.0,0.28022,0.0,3.3,0.858,2.0,0.7448600000000001,0.0,5.300000000000001,2.3852,112.0,40.12145,23.0,280.59999999999997,143.09470000000002
1.0,0.36235,0.0,2.7,1.1993,2.0,0.66273,0.0,5.9,2.0439,112.0,40.12145,23.0,280.59999999999997,143.09470000000002
1.0,0.38251,0.0,2.6,1.1859,2.0,0.6425700000000001,0.0,6.0,2.0573,112.0,40.12145,23.0,280.59999999999997,143.09470000000002
1.0,0.41667,0.0,2.3,1.2596,0.0,0.0,0.0,0.0,0.0,114.0,40.72986,23.0,286.9,145.0783
1.0,0.33659,0.0,3.2,0.9577,0.0,0.0,0.0,0.0,0.0,114.0,40.809940000000005,23.0,286.0,145.3802
1.0,0.33048,0.0,4.4,0.924,6.0,2.4413799999999997,1.0,17.5,6.9599,108.0,38.37467000000002,22.0,267.29999999999995,138.45399999999998
1.0,0.31234,0.0,3.9,1.0176,6.0,2.45952,1.0,18.0,6.8663,108.0,38.37467000000002,22.0,267.29999999999995,138.45399999999998
1.0,0.33081,0.0,3.6,1.0688,6.0,2.4410499999999997,1.0,18.300000000000004,6.8151,108.0,38.37467000000002,22.0,267.29999999999995,138.45399999999998
1.0,0.42067,0.0,2.6,1.2036,6.0,2.35119,1.0,19.300000000000004,6.6803,108.0,38.37467000000002,22.0,267.29999999999995,138.45399999999998
1.0,0.39553,0.0,3.2,1.1792,6.0,2.37633,1.0,18.700000000000003,6.7047,108.0,38.37467000000002,22.0,267.29999999999995,138.45399999999998
1.0,0.47698,1.0,2.1,1.2395,6.0,2.29488,0.0,19.8,6.6444,108.0,38.37467000000002,22.0,267.29999999999995,138.45399999999998
1.0,0.50505,0.0,2.1,1.2512,6.0,2.26681,1.0,19.8,6.6327,108.0,38.37467000000002,22.0,267.29999999999995,138.45399999999998
1.0,0.39362,0.0,3.2,0.9984,5.0,1.7740200000000002,1.0,13.8,5.8528,109.0,38.97889,22.0,272.20000000000005,139.4867
1.0,0.34873,0.0,3.0,1.0752,5.0,1.8189100000000002,1.0,14.0,5.776000000000001,109.0,38.97889,22.0,272.20000000000005,139.4867
1.0,0.36471,0.0,2.9,1.0624,5.0,1.8029300000000001,1.0,14.1,5.7888,109.0,38.97889,22.0,272.20000000000005,139.4867
1.0,0.34579,0.0,2.9,1.1993,5.0,1.82185,1.0,14.1,5.6519,109.0,38.97889,22.0,272.20000000000005,139.4867
1.0,0.36569,0.0,2.5,1.2852,2.0,0.84844,0.0,4.0,2.5892999999999997,112.0,39.932400000000015,23.0,282.7,142.46339999999998
1.0,0.41234,0.0,2.0,1.2852,2.0,0.80179,0.0,4.5,2.5892999999999997,112.0,39.932400000000015,23.0,282.7,142.46339999999998
1.0,0.4361,0.0,2.0,1.3041,2.0,0.77803,0.0,4.5,2.5704,112.0,39.932400000000015,23.0,282.7,142.46339999999998
1.0,0.28856,0.0,3.1,1.0439,2.0,0.5694,0.0,5.5,2.3726000000000003,110.0,42.84680000000001,32.0,264.29999999999995,139.41702
1.0,0.29442,0.0,3.1,1.0647,2.0,0.5635399999999999,0.0,5.5,2.3518,110.0,42.84680000000001,32.0,264.29999999999995,139.41702
1.0,0.27498,0.0,2.4,1.3079,2.0,0.58298,0.0,6.2,2.1086,110.0,42.84680000000001,32.0,264.29999999999995,139.41702
1.0,0.35304,0.0,2.8,1.0869,34.0,12.004090000000001,9.0,75.7,46.359500000000004,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.35909,0.0,2.5,1.2478,34.0,11.998040000000001,9.0,76.0,46.198600000000006,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33601,0.0,2.5,1.2802,34.0,12.02112,9.0,76.0,46.1662,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.38832,0.0,2.1,1.4363,34.0,11.968810000000001,9.0,76.4,46.01010000000001,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.3037,0.0,1.9,1.6642,34.0,12.05343,9.0,76.60000000000001,45.7822,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.32434,1.0,1.7,1.4233,34.0,12.03279,8.0,76.80000000000001,46.0231,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33977,1.0,1.6,1.4772,34.0,12.01736,8.0,76.9,45.9692,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.34069,1.0,2.7,1.1251,34.0,12.01644,8.0,75.80000000000001,46.3213,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.35489,1.0,1.8,1.452,34.0,12.00224,8.0,76.7,45.9944,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33911,1.0,1.7,1.6663,34.0,12.01802,8.0,76.80000000000001,45.780100000000004,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.36154,1.0,1.8,1.4438,34.0,11.99559,8.0,76.7,46.0026,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.28005,0.0,3.1,1.0191,34.0,12.077079999999999,9.0,75.4,46.4273,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.36882,0.0,2.8,1.1556,34.0,11.98831,9.0,75.69999999999999,46.2908,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.36712,0.0,2.7,1.2069,34.0,11.99001,9.0,75.8,46.23949999999999,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.34036,0.0,2.5,1.323,34.0,12.01677,9.0,76.0,46.1234,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.37114,0.0,2.0,1.3672,34.0,11.98599,9.0,76.5,46.0792,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.34635,0.0,2.0,1.4389,34.0,12.01078,9.0,76.5,46.00749999999999,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.31528,0.0,1.9,1.6,34.0,12.04185,9.0,76.6,45.846399999999996,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.66408,1.0,1.6,1.2531,34.0,11.69305,8.0,76.9,46.193299999999994,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.38477,0.0,2.7,1.2316,13.0,5.04982,1.0,32.199999999999996,16.3547,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.39208,0.0,2.4,1.2127,13.0,5.04251,1.0,32.5,16.3736,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.3913,0.0,2.5,1.2786,13.0,5.043290000000001,1.0,32.4,16.3077,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.52336,0.0,2.5,1.2683,13.0,4.91123,1.0,32.4,16.318,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.35519,1.0,1.7,1.5337,13.0,5.0794,0.0,33.199999999999996,16.052599999999998,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.36904,0.0,3.0,1.0079,13.0,5.06555,1.0,31.899999999999995,16.5784,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.41326,0.0,2.7,1.208,13.0,5.021329999999999,1.0,32.199999999999996,16.3783,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.39161,0.0,2.4,1.2127,13.0,5.04298,1.0,32.5,16.3736,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.38612,0.0,2.5,1.2799,13.0,5.04847,1.0,32.4,16.3064,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.37638,0.0,1.7,1.5263,13.0,5.058209999999999,1.0,33.199999999999996,16.06,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.38499,0.0,2.7,1.0801,14.0,5.080720000000001,3.0,29.999999999999996,19.4101,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.35775,0.0,2.7,1.1664,14.0,5.10796,3.0,29.999999999999996,19.323800000000002,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.33033,0.0,2.4,1.2376,14.0,5.135380000000001,3.0,30.299999999999997,19.2526,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.31519,0.0,2.3,1.3951,14.0,5.15052,3.0,30.399999999999995,19.095100000000002,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.37554,0.0,1.7,1.636,14.0,5.0901700000000005,3.0,30.999999999999996,18.854200000000002,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.39101,0.0,2.0,1.4049,14.0,5.074700000000001,3.0,30.699999999999996,19.0853,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.44772,1.0,1.7,1.7104,14.0,5.017990000000001,2.0,30.999999999999996,18.7798,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.38621,1.0,1.7,1.4379,14.0,5.0795,2.0,30.999999999999996,19.0523,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.37333,1.0,1.7,1.4772,14.0,5.09238,2.0,30.999999999999996,19.013,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.36765,0.0,2.7,1.0801,14.0,5.09806,3.0,29.999999999999996,19.4101,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.35563,0.0,2.7,1.1684,14.0,5.11008,3.0,29.999999999999996,19.3218,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.31792,0.0,2.4,1.2376,14.0,5.1477900000000005,3.0,30.299999999999997,19.2526,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.39152,0.0,2.0,1.4049,14.0,5.074190000000001,3.0,30.699999999999996,19.0853,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.30055,0.0,2.3,1.3951,14.0,5.16516,3.0,30.399999999999995,19.095100000000002,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.37037,0.0,1.7,1.6585,14.0,5.09534,3.0,30.999999999999996,18.8317,98.0,38.239050000000006,29.0,240.2,122.34332
1.0,0.35758,0.0,2.7,1.1453,34.0,11.999550000000001,9.0,75.8,46.3011,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.36321,0.0,2.7,1.2759,34.0,11.993920000000001,9.0,75.8,46.170500000000004,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33784,0.0,2.1,1.4409,34.0,12.019290000000002,9.0,76.4,46.0055,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33936,0.0,2.5,1.3094,34.0,12.01777,9.0,76.0,46.137,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.31153,0.0,1.9,1.6641,34.0,12.0456,9.0,76.6,45.7823,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33931,1.0,1.7,1.687,34.0,12.01782,8.0,76.8,45.7594,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33747,1.0,1.6,1.4708,34.0,12.019660000000002,8.0,76.9,45.9756,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.38196,0.0,3.0,1.0079,13.0,5.052630000000001,1.0,31.899999999999995,16.5784,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.29754,0.0,3.4,1.0844,13.0,5.13705,1.0,31.499999999999996,16.5019,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.40661,0.0,2.7,1.208,13.0,5.0279799999999994,1.0,32.199999999999996,16.3783,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.36537,0.0,1.7,1.5263,13.0,5.06922,1.0,33.199999999999996,16.06,99.0,38.27017,31.0,238.0,125.24722000000001
1.0,0.3128,0.0,3.1,1.0044,34.0,12.044330000000002,9.0,75.4,46.442,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.34913,0.0,2.9,1.1909,34.0,12.008000000000001,9.0,75.6,46.2555,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.37353,0.0,2.5,1.2583,34.0,11.983600000000001,9.0,76.0,46.1881,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.33479,0.0,2.5,1.3594,34.0,12.02234,9.0,76.0,46.087,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.37751,0.0,2.5,1.1072,34.0,11.97962,9.0,76.0,46.339200000000005,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.3621,0.0,2.0,1.3749,34.0,11.995030000000002,9.0,76.5,46.0715,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.34854,0.0,2.1,1.4334,34.0,12.008590000000002,9.0,76.4,46.013,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.343,0.0,2.1,1.4597,34.0,12.014130000000002,9.0,76.4,45.9867,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.31573,0.0,1.9,1.5979,34.0,12.041400000000001,9.0,76.6,45.8485,78.0,31.347629999999995,23.0,194.4,95.38712000000001
1.0,0.54552,0.0,2.1,1.1214,0.0,0.0,0.0,0.0,0.0,112.0,43.159240000000004,32.0,270.8,141.71212
1.0,0.35162,1.0,2.2,1.3759,5.0,1.9848999999999999,2.0,13.7,5.48222,107.0,41.36824000000001,29.0,257.0,135.97539999999998
1.0,0.39729,1.0,2.8,1.1691,5.0,1.9392299999999998,2.0,13.100000000000001,5.68902,107.0,41.36824000000001,29.0,257.0,135.97539999999998
1.0,0.42797,1.0,2.7,1.1457,4.0,2.1167499999999997,4.0,8.700000000000001,5.1086,108.0,41.16004000000001,27.0,261.5,136.57922
1.0,0.64054,1.0,2.7,1.1457,4.0,1.90418,4.0,8.700000000000001,5.1086,108.0,41.16004000000001,27.0,261.5,136.57922
1.0,0.40975,1.0,2.2,1.2474,4.0,2.13497,4.0,9.200000000000001,5.0069,108.0,41.16004000000001,27.0,261.5,136.57922
1.0,0.52616,1.0,1.9,1.3996,4.0,2.01856,4.0,9.5,4.8547,108.0,41.16004000000001,27.0,261.5,136.57922
1.0,0.5403,1.0,1.9,1.3159,4.0,2.00442,4.0,9.5,4.9384,108.0,41.16004000000001,27.0,261.5,136.57922
1.0,0.39175,0.0,3.5,1.0458,2.0,0.8200000000000001,0.0,5.5,2.2748999999999997,110.0,42.493010000000005,32.0,263.9,139.51282
1.0,0.37869,0.0,3.2,1.1436,2.0,0.8330599999999999,0.0,5.8,2.1771000000000003,110.0,42.493010000000005,32.0,263.9,139.51282
1.0,0.44131,0.0,2.3,1.1313,2.0,0.77044,0.0,6.7,2.1894,110.0,42.493010000000005,32.0,263.9,139.51282
1.0,0.33376,0.0,2.7,1.0549,1.0,0.32919,1.0,2.4,1.1254,111.0,43.04181000000001,31.0,267.8,140.65322
1.0,0.32919,1.0,2.4,1.1254,1.0,0.33376,0.0,2.7,1.0549,111.0,43.04181000000001,31.0,267.8,140.65322
1.0,0.34961,0.0,3.5,1.0709,1.0,0.34855,0.0,2.9,1.1824,111.0,43.00660000000001,32.0,266.5,140.58022
1.0,0.34855,0.0,2.9,1.1824,1.0,0.34961,0.0,3.5,1.0709,111.0,43.00660000000001,32.0,266.5,140.58022
1.0,0.42561,1.0,2.3,1.1567,2.0,0.8960699999999999,2.0,4.1,2.9447,110.0,42.38308000000001,29.0,266.49999999999994,138.73212
1.0,0.47545,1.0,1.5,1.4921,2.0,0.84623,2.0,4.9,2.6093,110.0,42.38308000000001,29.0,266.49999999999994,138.73212
1.0,0.42062,1.0,2.6,1.4526,2.0,0.90106,2.0,3.8,2.6488,110.0,42.38308000000001,29.0,266.49999999999994,138.73212
1.0,0.36044,0.0,2.5,1.1206,2.0,0.8796200000000001,0.0,4.6,2.2763,110.0,42.46470000000001,32.0,265.79999999999995,139.43662
1.0,0.36689,0.0,2.5,1.128,2.0,0.87317,0.0,4.6,2.2689000000000004,110.0,42.46470000000001,32.0,265.79999999999995,139.43662
1.0,0.51273,0.0,2.1,1.1483,2.0,0.72733,0.0,5.0,2.2485999999999997,110.0,42.46470000000001,32.0,265.79999999999995,139.43662
1.0,0.35863,0.0,3.5,1.0674,5.0,2.24551,2.0,13.7,5.6684,107.0,41.100620000000006,30.0,255.7,136.09772
1.0,0.36412,0.0,3.5,1.0361,5.0,2.24002,2.0,13.7,5.6997,107.0,41.100620000000006,30.0,255.7,136.09772
1.0,0.4313,0.0,3.1,1.1375,5.0,2.17284,2.0,14.100000000000001,5.5983,107.0,41.100620000000006,30.0,255.7,136.09772
1.0,0.44522,0.0,2.8,1.1406,5.0,2.15892,2.0,14.399999999999999,5.5952,107.0,41.100620000000006,30.0,255.7,136.09772
1.0,0.42995,1.0,2.3,1.1951,5.0,2.17419,1.0,14.899999999999999,5.540699999999999,107.0,41.100620000000006,30.0,255.7,136.09772
1.0,0.57492,1.0,2.0,1.1591,5.0,2.02922,1.0,15.2,5.5767,107.0,41.100620000000006,30.0,255.7,136.09772
1.0,0.32119,0.0,2.2,1.277,0.0,0.0,0.0,0.0,0.0,112.0,43.383570000000006,32.0,270.7,141.55652
1.0,0.51476,1.0,2.2,1.1611,2.0,1.4239899999999999,2.0,3.0999999999999996,2.3681,110.0,41.76601000000001,29.0,267.59999999999997,139.30432
1.0,0.72569,1.0,1.7,1.0978,2.0,1.21306,2.0,3.6,2.4314,110.0,41.76601000000001,29.0,267.59999999999997,139.30432
1.0,0.6983,1.0,1.4,1.2703,2.0,1.24045,2.0,3.9000000000000004,2.2589,110.0,41.76601000000001,29.0,267.59999999999997,139.30432
1.0,0.35285,1.0,2.5,1.207,1.0,0.36694,0.0,2.6,1.1859,111.0,42.98497000000001,31.0,267.8,140.44062
1.0,0.36694,0.0,2.6,1.1859,1.0,0.35285,1.0,2.5,1.207,111.0,42.98497000000001,31.0,267.8,140.44062
1.0,0.41667,0.0,2.1,1.2475,0.0,0.0,0.0,0.0,0.0,112.0,43.288090000000004,32.0,270.8,141.58602
1.0,0.33171,0.0,3.2,1.0458,0.0,0.0,0.0,0.0,0.0,112.0,43.373050000000006,32.0,269.7,141.78771999999998
1.0,0.31156,0.0,3.4,1.0093,4.0,1.62956,1.0,11.299999999999999,4.631,108.0,41.76364000000001,31.0,258.2,137.19322
1.0,0.33638,0.0,3.4,1.071,4.0,1.6047399999999998,1.0,11.299999999999999,4.5693,108.0,41.76364000000001,31.0,258.2,137.19322
1.0,0.42067,0.0,2.6,1.1541,4.0,1.5204499999999999,1.0,12.1,4.4862,108.0,41.76364000000001,31.0,258.2,137.19322
1.0,0.39553,0.0,3.2,1.1677,4.0,1.54559,1.0,11.5,4.4726,108.0,41.76364000000001,31.0,258.2,137.19322
1.0,0.47698,1.0,2.1,1.2382,4.0,1.46414,0.0,12.600000000000001,4.4021,108.0,41.76364000000001,31.0,258.2,137.19322
1.0,0.39404,0.0,3.1,0.97192,5.0,1.9424799999999998,3.0,12.8,5.8862,107.0,41.36824000000001,29.0,257.0,135.97539999999998
1.0,0.36133,0.0,3.0,1.0752,5.0,1.9751899999999998,3.0,12.899999999999999,5.78292,107.0,41.36824000000001,29.0,257.0,135.97539999999998
1.0,0.43478,0.0,2.8,1.0605,5.0,1.9017399999999998,3.0,13.1,5.797619999999999,107.0,41.36824000000001,29.0,257.0,135.97539999999998
1.0,0.39746,1.0,2.0,1.2055,5.0,1.9390599999999998,2.0,13.899999999999999,5.65262,107.0,41.36824000000001,29.0,257.0,135.97539999999998
1.0,0.38027,0.0,2.5,1.2706,1.0,0.37437,0.0,2.5,1.2686,111.0,42.950120000000005,32.0,267.90000000000003,140.29432
1.0,0.37437,0.0,2.5,1.2686,1.0,0.38027,0.0,2.5,1.2706,111.0,42.950120000000005,32.0,267.90000000000003,140.29432
1.0,0.28254,0.0,3.1,1.0439,2.0,0.61639,0.0,5.5,2.3726000000000003,133.0,52.078570000000006,45.0,295.86,166.06169000000003
1.0,0.28601,0.0,3.1,1.0647,2.0,0.61292,0.0,5.5,2.3518,133.0,52.078570000000006,45.0,295.86,166.06169000000003
1.0,0.33038,0.0,2.4,1.3079,2.0,0.56855,0.0,6.2,2.1086,133.0,52.078570000000006,45.0,295.86,166.06169000000003
1.0,0.35953,0.0,2.61,1.0869,37.0,13.451740000000001,8.0,77.9,48.543749999999996,98.0,39.16623,37.0,223.95,119.84754
1.0,0.41713,0.0,1.8,1.2478,37.0,13.39414,8.0,78.71000000000001,48.38285,98.0,39.16623,37.0,223.95,119.84754
1.0,0.32871,0.0,2.3,1.2802,37.0,13.482560000000001,8.0,78.21000000000001,48.350449999999995,98.0,39.16623,37.0,223.95,119.84754
1.0,0.36192,0.0,2.4,1.2186,37.0,13.44935,8.0,78.11,48.412049999999994,98.0,39.16623,37.0,223.95,119.84754
1.0,0.34678,0.0,1.9,1.4363,37.0,13.464490000000001,8.0,78.61,48.19435,98.0,39.16623,37.0,223.95,119.84754
1.0,0.30666,0.0,1.7,1.6642,37.0,13.50461,8.0,78.81,47.966449999999995,98.0,39.16623,37.0,223.95,119.84754
1.0,0.38462,1.0,1.9,1.4233,37.0,13.426650000000002,7.0,78.61,48.20734999999999,98.0,39.16623,37.0,223.95,119.84754
1.0,0.36298,1.0,1.7,1.4772,37.0,13.448290000000002,7.0,78.81000000000002,48.15344999999999,98.0,39.16623,37.0,223.95,119.84754
1.0,0.33491,1.0,1.8,1.1251,37.0,13.476360000000001,7.0,78.71000000000001,48.50555,98.0,39.16623,37.0,223.95,119.84754
1.0,0.32869,1.0,1.6,1.452,37.0,13.482580000000002,7.0,78.91000000000001,48.17864999999999,98.0,39.16623,37.0,223.95,119.84754
1.0,0.36808,1.0,1.7,1.3982,37.0,13.443190000000001,7.0,78.81000000000002,48.23244999999999,98.0,39.16623,37.0,223.95,119.84754
1.0,0.36251,1.0,1.6,1.4438,37.0,13.44876,7.0,78.91000000000001,48.18684999999999,98.0,39.16623,37.0,223.95,119.84754
1.0,0.32021,0.0,4.7,0.85083,37.0,13.491060000000001,8.0,75.81000000000002,48.779819999999994,98.0,39.16623,37.0,223.95,119.84754
1.0,0.30303,0.0,2.7,1.0191,37.0,13.50824,8.0,77.81000000000002,48.611549999999994,98.0,39.16623,37.0,223.95,119.84754
1.0,0.38398,0.0,2.6,0.99152,37.0,13.427290000000001,8.0,77.91000000000001,48.639129999999994,98.0,39.16623,37.0,223.95,119.84754
1.0,0.32362,0.0,2.6,1.0855,37.0,13.487650000000002,8.0,77.91000000000001,48.54514999999999,98.0,39.16623,37.0,223.95,119.84754
1.0,0.37623,0.0,1.8,1.1556,37.0,13.43504,8.0,78.71000000000001,48.475049999999996,98.0,39.16623,37.0,223.95,119.84754
1.0,0.36697,0.0,2.4,1.2069,37.0,13.444300000000002,8.0,78.11,48.42375,98.0,39.16623,37.0,223.95,119.84754
1.0,0.34175,0.0,2.4,1.3049,37.0,13.469520000000001,8.0,78.11,48.32575,98.0,39.16623,37.0,223.95,119.84754
1.0,0.36222,0.0,1.8,1.3672,37.0,13.44905,8.0,78.71000000000001,48.26344999999999,98.0,39.16623,37.0,223.95,119.84754
1.0,0.40868,0.0,1.8,1.4389,37.0,13.40259,8.0,78.71000000000001,48.19175,98.0,39.16623,37.0,223.95,119.84754
1.0,0.37271,0.0,1.8,1.6,37.0,13.43856,8.0,78.71000000000001,48.030649999999994,98.0,39.16623,37.0,223.95,119.84754
1.0,0.37515,0.0,2.3,1.2316,19.0,7.3760900000000005,1.0,43.0,23.553199999999997,116.0,45.22626,44.0,259.16,144.69339000000002
1.0,0.37887,0.0,2.3,1.2127,19.0,7.372370000000001,1.0,43.0,23.5721,116.0,45.22626,44.0,259.16,144.69339000000002
1.0,0.37218,0.0,2.3,1.2321,19.0,7.379060000000001,1.0,43.0,23.5527,116.0,45.22626,44.0,259.16,144.69339000000002
1.0,0.54201,0.0,2.0,1.2683,19.0,7.209230000000001,1.0,43.300000000000004,23.5165,116.0,45.22626,44.0,259.16,144.69339000000002
